SGPA_Sem1,SGPA_Sem2,SGPA_Sem3,SGPA_Sem4,Attendance,Study_Hours,Extracurricular,Backlogs,CGPA
9.460232775885567,6.008136600238723,9.91988823979914,9.069851347530093,64.86189038543085,3.2194327148022217,0,0,8.614527240863382
8.155693129986314,5.818279714328522,7.046670031575215,8.076097191155053,64.99595557534923,5.356693627391814,0,3,7.274185016761276
8.974056517708242,5.8213289896549645,9.470496018395671,6.5312681039330585,87.15965993658017,7.726999659370246,0,2,7.699287407422984
7.513185465525961,9.07287360115691,6.149773029455431,8.119479181458193,52.40714179891767,5.26428845558152,0,2,7.713827819399124
7.884519423131795,8.325986103481,6.065523520125416,7.635207319558258,95.14474975959936,1.5206000450244455,1,1,7.477809091574118
7.462588469094319,7.615327123845597,5.1556704144225565,7.130416919451857,92.61319371955906,9.620108208893836,1,3,6.841000731703582
5.976214938990222,6.794152420617513,8.258334126879426,5.653551883700997,83.39023416132034,9.48451887184701,0,4,6.670563342547039
8.612260576307527,9.386002704065541,6.842631718618806,9.433021076202333,79.66107850536922,8.066705888335676,1,2,8.568479018798552
6.403861812204279,6.962225537113177,9.321791249198185,7.248923244106613,94.61512490698262,9.921951114077984,0,4,7.484200460655564
5.121579832157269,9.082997197357885,7.366049533457786,5.973112559103825,59.26650897643572,5.900340995202367,0,2,6.885934780519191
8.227361479535839,7.195674542851092,9.840967139573609,6.838796754386448,53.948458109541434,9.664915152278855,0,4,8.025699979086747
5.8855533970352445,6.884722147124538,5.927627578515605,7.070648762644636,61.9755084954769,1.680445365550757,1,3,6.4421379713300055
9.70229292176457,7.3133989283480325,9.343115839778054,9.137689477834371,89.72891393500952,4.291126734352342,0,1,8.874124291931256
9.769642885012937,6.50688937082071,8.882984263958708,8.66807190280701,51.733513336324165,3.0284314120608924,0,3,8.45689710564984
9.574321951102242,8.738046900881255,8.85460922322026,8.846524468206699,79.14034175417449,2.7624977572084304,1,0,9.003375635852613
6.850793501277222,7.513601950462396,9.22391614058444,5.055156322143236,99.7718758095655,2.267226540034085,1,1,7.1608669786168235
5.077283082644337,6.161063475734086,8.805119954714995,7.0807699908988075,92.78480469187697,6.60172277409397,1,3,6.781059125998057
9.641592812938626,9.497872866372841,8.131101608157078,7.406720758176618,76.07228445217947,8.031896701725746,0,0,8.66932201141129
7.140920741586571,6.919456106866058,5.656224388411938,5.0959613841152835,53.18204546433212,6.204685594783246,0,2,6.203140655244963
9.833274095218348,7.717764305569943,5.16263089745626,6.299066043725171,91.5686757192855,2.322664386293887,1,2,7.253183835492431
9.818099885446264,9.532360554822734,9.604239239078435,8.801449115610675,79.94892540886053,8.300113929401238,0,4,9.439037198739527
9.265047277336802,8.12118997956996,8.08325157260369,5.685548528644995,55.746649852978344,6.723592364473556,1,1,7.788759339538862
6.4722444603479286,5.5844902035418205,8.98268645488088,7.6765506572629585,54.69286424116781,4.493491355142959,1,2,7.178992944008397
6.9254886430096265,9.699160618067376,7.4076117575627505,6.0760093600861875,95.48134097182961,7.067172659824567,0,1,7.527067594681485
9.255683357584285,8.13854026535709,5.586540944811972,5.060603873219466,83.46001314690392,3.3391448131854955,0,2,7.0103421102432035
6.584610025781388,6.674528073285431,5.625928961012752,6.206007287997707,91.46433996583778,4.106729876447894,1,4,6.2727685870193195
5.847463733430462,5.696360363316936,8.427826436144857,9.879368774550269,93.94894501411336,9.257372588187913,1,3,7.462754826860631
7.784006312291751,8.97012594635148,7.1515294744973135,9.007685559414949,78.58861760241611,3.6145405510427837,1,4,8.228336823138873
9.680773870803904,8.100363779642567,6.002623633501684,9.797883221605167,75.87231758775206,5.229894413421429,1,0,8.39541112638833
8.480148983374864,7.667305459881607,7.457972733707185,7.439270219631812,71.5213705160495,9.011270236564132,0,2,7.761174349148867
7.850305850446825,9.469462915254788,5.3210446853756705,5.548680993387517,65.84732938955597,7.369492152407747,1,0,7.0473736111162
5.485882468853843,8.942986056122653,7.909857009571994,7.739797444868465,71.72979804293558,1.5598290354823248,1,0,7.519630744854238
8.07503613349585,5.758374398663756,6.344967022175489,7.271886672799805,88.69398278650782,2.325727398510733,1,1,6.8625660567837246
9.950269250521316,6.558610338977742,8.987795503185941,9.221785413698079,80.09617155075658,1.0705743169472512,0,2,8.67961512659577
5.7004200761826205,6.242445699072329,6.551809794617869,5.490412903921223,94.62616449774231,6.678296112062471,0,0,5.996272118448511
7.591648261818683,8.719731462863384,7.276100745409006,7.441205685108891,72.16900071895938,5.029060828693765,1,3,7.757171538799992
9.386865359639778,5.167662173678897,5.058102699540504,5.750243323469921,80.35447893593769,2.2084736581204796,0,0,6.340718389082275
8.703843088771022,7.8494484243565825,5.362234438972794,6.6233796344503,81.56537765459944,9.621407089510933,0,3,7.134726396637674
8.48507870497634,8.812293428703452,6.962467782033424,8.686785386938999,79.58485811531628,5.766937515510579,0,1,8.236656325663054
8.512420419935546,9.383828183808747,7.399694173585617,7.380090646843833,85.13168865427582,3.1770396470160027,1,0,8.169008356043436
6.797455756098776,6.710408743579537,8.000102740596517,6.879441425728847,61.871673418740315,5.505432140392368,1,4,7.096852166500919
6.467959221322467,9.106286523360065,6.458312893546516,6.972381392850177,75.61818887728953,7.11658299461597,0,1,7.2512350077698065
9.046805777392567,5.553158684776037,8.474909430632714,7.297233842029933,55.21124014041738,1.6861529617620803,1,3,7.5930269337078125
9.050566973395904,9.23226145867259,9.300611985946023,8.925082719185284,69.22556638224063,3.472334335431028,1,1,9.12713078429995
9.335361592900519,5.637443311659912,8.89925494446675,9.460423444701172,74.38335343106323,8.262689417955944,0,0,8.333120823432088
9.566202762782357,6.986436452801836,5.198094126741786,9.77667343251964,82.61121297727362,5.136983833623951,0,2,7.881851693711405
7.556711994304689,8.986476828897768,7.4025347362891445,8.934516931276475,97.52655262931017,5.919194278290654,1,2,8.220060122692018
7.507581473435998,5.749587136743869,5.524650892090874,6.577034478740064,80.03255332741779,4.895344019885224,0,3,6.339713495252702
8.991475894833876,6.146256976163207,6.210225079312638,8.440673530432711,87.17969580882799,1.395099483787046,1,3,7.447157870185608
8.249819653888826,8.611262841965331,9.933312966335732,7.18801562027696,75.31330297476013,2.4917480183814034,1,2,8.495602770616712
8.509834386288517,8.600182682730372,5.712477714507566,6.273353110230255,81.70520156881656,5.009874748677018,0,3,7.273961973439176
8.978963347180505,8.205738164426487,7.49444076725678,9.204357897129613,53.54661080668867,2.8826691886713505,1,1,8.470875043998346
9.450026709087831,8.469742222335501,8.090778671590595,5.192131744811625,62.71957904209235,1.4498112579371085,1,4,7.800669836956389
6.689975784257679,7.713622216737981,8.51232485272052,9.508809960677118,68.09265466025693,8.592846976466413,0,4,8.106183203598325
6.87791476319972,6.258995294534763,7.798243417434571,7.30738732312367,73.62466775032567,9.830732762477043,0,1,7.060635199573181
5.469909699204345,6.728479967519597,5.048854237095918,8.186007384041403,52.282437275119186,8.138285865970655,0,4,6.358312821965316
7.89140070498087,5.9079885840071285,6.632306541219959,8.296769611028914,57.001204877665884,8.684064295342004,1,0,7.182116360309218
5.17971136898371,9.542252806668142,7.588558216923557,9.475588703532683,63.84071538956529,3.1777941728534085,0,1,7.946527774027023
7.327990090662301,7.916958973830602,5.439332495724167,8.183348410836036,98.57663454505254,9.645642779618798,0,3,7.216907492763276
7.713223173537883,7.0042570838181994,6.753134656045904,8.06966792380031,66.56735035515254,2.7723313400808554,0,1,7.3850707093005745
6.432706260641422,7.310029018220663,5.166015543956833,5.33326020280345,74.10205290560413,9.562868293256491,0,2,6.060502756405592
7.954166302845054,9.736416698059077,5.3928924857751035,7.59204010972602,59.80488563691965,9.95337364569356,1,3,7.668878899101314
5.152501249695247,5.766757015580401,6.98461638100798,5.750845004085209,80.5390035537884,7.405505251714438,1,2,5.913679912592208
5.186740943746072,7.9311491600839865,5.6635787702153015,8.687168843607427,64.03416077579871,9.830293586126396,0,3,6.867159429413197
9.113002803298292,7.52944339442233,7.83770424130779,7.561109604063372,60.34962892192134,6.125858016103933,1,4,8.010315010772945
6.800953207056315,8.05727117717324,8.447324845686328,8.401138896041767,75.82863142229895,3.335876048584813,0,1,7.926672031489412
5.635302563259424,5.090550919104203,9.002933495545413,5.208364503011921,50.27528995802104,4.932962970990587,0,0,6.23428787023024
7.611216300274021,9.360619544720757,6.00075122122405,5.423960080229016,50.383201632461265,6.342048418409074,1,3,7.099136786611961
8.849967765493055,9.66059141241806,5.837412911295349,8.581616940313411,60.95344045509289,1.6577340582431348,1,3,8.232397257379969
6.079105137484216,7.825665917946045,5.522839201672001,5.360421679993367,51.83606812504106,6.601089381555215,0,2,6.197007984273908
8.114452379095,8.483254119384462,8.182151247718183,5.356283638826293,55.40128770653457,9.83060053086065,0,4,7.534035346255983
5.42673732496884,9.612496905886479,8.532378632434506,5.060542376174437,66.94303246693758,2.7109688480535485,1,2,7.158038809866065
5.258408605843038,8.536193171566993,5.15793072412821,9.7825069914974,90.12928397899064,8.13335604659545,0,2,7.18375987325891
7.65677315784074,5.762695214571306,9.68106123121845,8.687541797295035,78.60243216846504,9.171089144016575,1,4,7.947017850231383
7.7031756080505325,7.881441800834066,5.259856418257362,6.766257042510321,75.63338629782082,9.493314335381987,0,0,6.902682717413071
8.187149507491032,8.03357523191428,7.706481676505352,6.482677906438276,64.67444116040608,9.641220439649025,0,2,7.602471080587235
8.630456668613308,7.12065335651193,8.545302597254583,6.748516148729248,96.58768597164081,5.693136748493248,1,2,7.761232192777267
9.879260397312674,8.682221178123614,9.354845618730428,8.87326765590591,69.85075206185958,9.795771171923533,1,3,9.197398712518158
7.581501741505976,9.671835073845074,8.570434660662139,8.306853055352072,54.35463833978857,7.81579186420995,1,4,8.532656132841314
6.61478236470623,9.627842564533882,9.00864041534896,5.92597783933734,80.85332580589007,2.455042926132657,1,1,7.794310795981603
8.975930973843518,7.254196857020661,6.69725096271403,5.870546676670422,55.69191967383007,5.29210095821173,1,0,7.199481367562157
6.3541612563103715,5.566190229203777,9.074125568732562,5.491978248566987,67.2611571400846,7.464980578348036,1,0,6.621613825703424
7.1948571035281805,9.924205994811672,5.400574231923375,8.301513598506691,75.37059693589045,3.22606284237175,1,4,7.705287732192479
5.39228190671133,9.19449043222967,9.474083280302638,8.821863311108679,93.71112623425878,6.765536651939986,0,3,8.22067973258808
5.126753717077287,5.623313406016334,7.737961880768681,6.32523214162502,74.67732901700593,6.999404311419573,0,3,6.20331528637183
9.813242073389626,9.604209413086862,9.086488849812469,5.104724805154564,85.11293830158321,2.464297694277093,0,4,8.402166285360881
9.17990060256103,9.349481810310643,7.261591422591501,5.410858337382137,99.64084194995351,6.085767812074806,1,3,7.800458043211328
8.479871030468491,7.5941902856303605,8.217888475982624,9.839300174225151,56.57445599489908,7.944642198807469,1,0,8.532812491576657
7.044764722071349,7.9563771787246464,7.632013304680566,6.477223887387101,63.73657627597598,5.490060980823477,1,0,7.277594773215916
5.866471600354229,6.9950135193506515,8.65794760877666,8.846115739190669,69.72880377988233,1.1089280509849668,0,1,7.591387116918052
5.78218521335543,5.273808194110156,5.4081499101529475,8.12331784427132,71.09140892694157,1.0813462217136296,1,4,6.146865290472463
6.251214490822976,6.675986208229505,5.301760419952819,6.909698198264479,70.55105376327728,4.21326409573011,1,2,6.284664829317444
7.746133323530602,9.014267242990057,6.235516170050732,6.028436310977776,95.38055012782775,9.335746615886038,0,2,7.256088261887292
8.572979613500312,5.023160115023014,5.797723400565942,5.606932090797033,85.70163222334281,3.058091016432479,1,1,6.250198804971575
8.300986883588656,6.667495858455721,9.358917832961009,8.075064840194333,80.39526070453519,6.709273199845184,0,1,8.100616353799929
6.399669484729714,6.990843467954717,6.096069936790221,8.87316890318894,65.46863589313911,2.998682836239885,0,3,7.089937948165899
9.774326403315971,7.686978014689615,9.879326279095658,8.219521267705654,91.18951921106473,3.8950299069359375,1,1,8.890037991201725
8.689484583478842,9.599278082063803,6.684478958855534,7.651510666245791,97.75302557424945,8.632378806413357,1,1,8.156188072660992
7.771770262557004,6.7317299718298065,5.9105895784434965,5.209756117158181,91.05991412751132,7.559752980429522,1,2,6.405961482497122
8.058603731171761,6.734766009481138,8.948492535712395,9.84244388797192,50.078255259573645,1.8585934958188957,0,3,8.396076541084303
7.09800031213895,8.687506240548743,8.29353887750438,8.993570958272873,81.82006850917035,4.858318188877902,0,1,8.268154097116238
6.238654947505787,7.261089704449036,7.490978582265695,6.464110183504824,52.556769072105034,1.26252787280738,0,1,6.863708354431335
6.779863393256308,6.12302411469991,7.776817754688157,9.899851646794254,62.880361016686095,5.328011319427081,1,3,7.644889227359657
8.789230552321845,7.262197580663467,8.596008891361318,8.009407948181611,52.97623501738858,6.9619061053096125,1,4,8.16421124313206
5.071967443148779,5.704285101898999,6.142273706656494,7.912113291036232,80.18977264746938,2.066523612383364,1,3,6.207659885685126
5.580363202534581,5.8819349325311165,9.98166958028371,8.740365897147662,84.32949567463034,3.5999644501824912,1,2,7.546083403124268
5.230013210108764,7.4918388636973985,9.873965810733916,9.058848940450687,55.72438190329525,4.580529629519413,0,4,7.913666706247691
5.203644011594851,7.094627247522739,8.251628431734684,8.282393036657513,69.19194415224898,9.275779221904447,0,0,7.208073181877447
9.277302920055035,9.5742295053405,5.997712254645726,5.640478731831,72.8118254477771,9.939295138806676,0,3,7.6224308529680656
8.518289296900118,6.811969495583165,8.401141212156457,6.6913375299724915,68.45265108804583,1.4042016909605426,0,2,7.605684383653058
7.370869145436626,7.902941751390218,5.360992044895879,9.640418201630249,56.05125002425965,7.849071311458529,1,4,7.568805285838243
5.489170803255007,8.161321439597652,5.15326251102903,6.12307805921926,70.94738950937378,4.3455165976210886,1,3,6.231708203275238
7.458079375584162,5.065472282941668,6.288414442556069,6.860835119187566,87.55890239042091,4.5321236760653205,1,1,6.418200305067366
7.367358853902829,8.317686860083553,7.313114783696582,7.16038441472098,53.550383226662774,7.788384760123204,0,3,7.539636228100986
5.866009349550076,5.890179834348757,9.341362527041902,7.1970249484722615,54.00900070409517,9.265837889308678,0,0,7.073644164853249
7.169258246189865,9.805351587347275,8.635845348831541,8.064697912472628,67.73856459179922,9.558357350522936,1,3,8.418788273710327
6.992523671986867,5.7433136387655646,8.713532605999905,9.715379188723539,97.08628558094625,6.194103274344887,1,4,7.791187276368969
8.079250490261082,7.0731206186351185,7.127466672240377,6.203463559162525,83.42863233614571,4.214090433704525,0,4,7.120825335074776
8.175468254338218,5.426748340393219,6.729674962734815,5.60750688150459,83.93349783362824,8.087941772729014,1,3,6.484849609742711
5.226520048860222,9.984371259229736,6.855193814923013,5.987352449299687,68.09599954189325,3.2590124493607022,0,4,7.013359393078165
6.873063073132356,7.510975051656213,9.938247818680289,9.434624501046347,79.68303956042692,6.07666625950166,0,1,8.4392276111288
8.129299578571182,7.976925086600219,5.200545957062412,8.229054063276031,50.50655920138717,4.227206153723858,0,3,7.383956171377461
7.515681292900439,5.335382386942137,9.335157480612242,6.4295339461958,81.80480232047711,6.909679663370885,1,1,7.153938776662654
9.28244920594161,8.74980235199589,7.893377042861967,9.079734694843086,95.66434737881184,3.163590216041562,1,1,8.751340823910638
8.293468158094726,6.049527965477929,7.193077095947952,9.30684998181718,80.62867341724096,2.7243365116134317,0,2,7.710730800334447
5.8146721354071484,9.490271447203568,8.626288302075682,9.23257169345139,93.68492967331724,9.264151780078933,1,3,8.290950894534447
5.352843737002149,6.025698202410036,7.433344707123514,9.594632668197772,86.19865277330469,1.916233146545832,0,4,7.101629828683367
8.212096391031578,5.953438603318332,9.367116190408304,6.261205100866808,56.02792082018451,5.5536211696143845,0,1,7.4484640714062555
5.132556552708109,5.182748339240474,9.503509320056292,8.775209643731392,95.12266536429209,2.9876750466670803,0,2,7.148505963934067
7.928877906367316,7.360334725549996,7.108604634367277,7.3026974863707,53.322192217788746,1.350369669931007,0,3,7.425128688163823
9.701151207124788,7.824205666313082,6.384138986175258,9.209992764450307,76.6983736273882,1.3241693646228376,1,3,8.279872156015859
7.877370889379395,5.328543197141762,7.961751642966811,8.642453385808066,57.10685618967288,2.576995948952446,0,0,7.452529778824008
6.940849631032609,8.877638083475052,9.561816728083455,8.882237232498623,50.5853305365452,8.800933190554002,0,0,8.565635418772436
8.216441092211767,7.266444173740139,6.053310945028333,8.280809188405357,71.10171300638194,3.54230869579324,1,1,7.454251349846398
7.291264452457583,7.6219513466379,8.114832917817413,5.8871438473485345,64.75203538270782,9.554132535177661,0,0,7.228798141065358
7.728083946579675,7.20381373469114,8.157801100462603,7.725134594484691,74.30002468988015,6.234600636902742,0,1,7.703708344054528
9.707324043882625,7.00381530437663,8.665565112076404,9.92334869762254,78.85999433672754,4.929527707918895,1,4,8.82501328948955
6.930513189003872,7.79820165654109,5.6578384256362995,9.686940332485594,52.186953615447365,6.220799512025091,1,1,7.518373400916714
9.805952819119572,5.776201229653562,8.579124823410442,5.215868678985059,56.15016475618728,5.65028546703641,1,0,7.344286887792158
9.526753209780319,5.909640652476355,9.545162603328205,5.824074078647186,77.93211982252127,7.828986283815927,0,4,7.701407636058017
5.978955673946482,9.308928105067587,5.898415544351209,5.65864386727281,67.15836765863291,3.5424645937556702,1,0,6.711235797659521
5.346806504375827,9.730577310668163,6.187716624619388,8.629899549926478,86.45867437747239,4.177453524402722,1,1,7.473749997397464
5.503890006887133,6.866546581398765,9.856975470208198,9.088926649284726,82.614582429597,9.046848722799256,0,2,7.829084676944706
5.091109128257749,6.353723365717769,5.904884763547448,6.067556831553359,92.28021814949534,9.518108618353649,0,3,5.854318522269082
5.472214803779642,8.219997716195078,9.271925466847897,7.529263464759145,84.62464133346126,9.033024047378271,0,0,7.62335036289544
8.415033867081785,7.0436708554904826,7.461389282240174,9.203515140056,71.49655386950741,4.775031945615822,0,1,8.03090228621711
5.355943242301145,5.126931778301724,6.236155372015885,8.664007723831253,83.64833111972162,8.023289527061936,0,4,6.345759529112502
6.594878151468807,5.780762986830952,9.353749506362558,7.711186027459242,63.76905871277093,5.287021599709889,1,0,7.36014416803039
9.224376554847272,8.579861144236988,7.2265262750133274,7.951738452293864,65.31567493891063,5.477858669314919,1,0,8.245625606597864
5.116359678679129,8.294619709550757,7.574086769648451,7.5418027345814,89.44925799603966,2.8421209815155555,1,3,7.131717223114934
9.072342412944678,5.135479962517417,6.796166846998828,6.487742256594103,72.32097582007911,6.320172729326648,0,1,6.872932869763757
6.409273873867,6.109860809664747,7.964754257174637,7.8251099642950805,89.91901702591763,2.6752230797801313,0,2,7.077249726250366
5.590824138108282,6.1553739829403575,5.817619362925114,8.444426510250453,91.12111868341393,3.984082291604744,0,4,6.502060998556052
8.483685826820754,8.359463717993641,6.955407683258803,9.366614579304038,92.8781168830642,8.695271814579417,1,1,8.291292951844309
8.14471423389942,5.098552688771821,9.847061611676438,8.18145676989624,95.83176179206036,2.863682282897697,1,4,7.817946326060979
9.387360067635264,5.520542909922869,6.2906671635056375,8.80560768521579,71.5492610256648,1.6404245665608954,0,0,7.501044456569891
8.67535521901943,8.999580426865947,8.28368332270646,5.800358174772865,65.94334091605694,1.6210683335153466,1,3,7.939744285841175
9.017404651924242,5.892723310271668,6.625950321123474,7.307787372098949,79.1099373297057,9.46706068452797,0,3,7.2109664138545835
6.410172862856532,8.263730539259374,8.867365628433003,5.046658099135467,68.55862117188138,5.562283941656512,1,2,7.146981782421094
5.887197718898614,6.190913905233632,5.654368303591749,6.233394322608115,80.05370834001165,4.684708646353165,1,3,5.991468562583027
8.753073758204291,5.497206963796726,9.849105225392723,8.632308575565023,85.27929313219123,8.297907229071265,1,0,8.18292363073969
9.034173696336321,6.21586095499727,7.268947706918196,9.959049756746818,84.42025092460685,8.522433351194644,0,2,8.119508028749651
9.952525710003368,8.611334659278295,6.18025231673232,5.495890497936079,68.72764435100606,3.9897192980404412,1,1,7.560000795987516
7.063088384557132,9.27848234053143,5.367483736650064,7.007471579306442,58.34301008493764,7.242562517264157,1,3,7.179131510261266
6.860090428963916,9.151099322834959,5.848789525437704,9.000354843495797,71.52646692311038,7.940105342666979,0,2,7.715083530183094
8.882064803709984,6.985917648092274,7.598869742780089,6.020178173144494,57.12970720409544,6.891856181793591,1,0,7.3717575919317095
6.704017701265089,8.34042568285323,6.685015882156431,7.7754247465114315,94.50485175919042,2.3643556732008943,0,4,7.376221003196546
9.653786628017823,6.024921477079105,9.144416829413046,8.665356480148374,67.29387303689288,8.882947751653514,0,4,8.372120353664586
9.29206375921506,6.465738651305067,7.1544376183090295,8.079927251300894,57.72298736116619,5.851850974624078,0,0,7.748041820032513
7.1449701368750915,9.4816790926056,6.24357136293815,5.940123673077081,51.272387995287545,3.542251837330033,0,0,7.20258606637398
8.754355338957486,5.06500961755368,8.08572493302015,6.7769228434286966,82.29111931432422,4.827053668939245,0,4,7.170503183240004
8.772714370423412,5.42754265427234,8.533886084427229,8.918958922426986,81.84511587273715,1.3381398135901663,1,2,7.913275507887493
5.5156193441796635,6.039431275730136,5.835209539504749,7.771132570660083,67.03020832906458,2.150801211001758,0,4,6.290348182518658
9.512764533397833,5.132661019369099,5.838096081441588,5.026148067714564,53.58559444238255,7.8899207546427474,0,0,6.377417425480772
7.526261862239286,5.907177175448987,5.183357134667715,8.804953800140469,70.4814447447616,1.0001047127982954,0,3,6.855437493124114
9.13228733053871,7.91520780484846,8.682010075328202,5.176556774701195,65.56087475316968,4.749092456340629,0,1,7.726515496354143
6.600248005153059,7.107122752962489,8.319022638109026,8.728668913656161,83.85603198675047,5.702591629770296,1,3,7.688765577470184
9.477616142481002,9.463358555384875,7.373154378749069,6.012402800826187,80.28896247263452,1.4917097800087507,0,3,8.081632969360284
6.946008393670816,9.087217808692206,9.220852244845986,9.790367400596901,68.229686409877,9.757703466750996,1,0,8.761111461951478
5.054188257401492,6.70908675848938,9.028350764750266,6.839703756510422,60.894627712749504,3.0351279812470473,0,4,6.907832384287891
9.52690988209632,6.297117167156463,7.926771821983761,6.634658081690396,99.40179830777959,3.7377884767265277,1,2,7.596364238231735
5.456433383930667,6.898462040836335,9.341356402566294,5.7444402516622235,72.70008105980574,3.735482610295246,0,3,6.8601730197488795
6.596568187952075,7.951474712574038,6.029206050183841,6.528021077451074,84.41371178901186,3.073749959056149,0,4,6.7763175070402575
9.750309835254026,6.340318204114381,5.55959809698864,9.383253809141003,57.02764837891804,1.0132643987768026,1,2,7.758369986374513
9.753035734687781,8.12074453924567,6.348748057584948,9.981671688136236,74.27948498296989,7.564103146791967,0,3,8.551050004913659
7.86718944061643,7.047058260956202,5.285434280446574,6.841547652534242,51.37683599347327,9.701609498193568,1,2,6.760307408638362
8.159186060848995,7.760235904259901,7.65584764000516,7.243053154772713,75.2727558955225,3.0186413495654056,0,4,7.704580689971692
7.242227609891598,7.180632645676583,9.683028461474807,8.610354691013686,98.20087035588512,6.967424726230802,1,1,8.179060852014167
6.466053858490323,6.472328797709588,5.196717703342548,9.430978902325371,69.21033564929002,7.677066942628436,0,4,6.891519815466958
6.64332272684958,9.742266534810783,5.610549570050134,7.9652216709339205,51.94980062874558,8.635828411814723,0,0,7.490340125661104
8.362592280385192,8.818028970798803,7.260995141417176,6.957628490889147,51.54778954596718,4.803662773122483,1,2,7.849811220872579
8.761872647188401,5.700565878832263,9.669375087639525,7.063109204243119,69.39933799734348,3.726378150763863,0,1,7.798730704475827
8.957895218629243,9.342339879489565,6.580780524883752,8.478090732484034,58.001246823159704,3.92765620620728,0,2,8.339776588871649
8.94809071397277,7.437155991247568,7.536174043441962,5.0160913180213935,51.167604816409295,7.413591997886615,0,2,7.234378016670924
5.456030515243452,9.472761134470456,5.2078642952519605,8.097946687299203,87.81068069750884,8.351015198550725,0,3,7.058650658066267
7.472101523512907,8.999276279736577,5.741716004810444,6.777465052206787,72.92615044409453,2.6345257098094237,0,0,7.247639715066679
5.287793800083222,7.126067522346167,9.933150614794235,8.97098665638542,64.46223859863272,4.338469073419887,0,2,7.829499648402261
7.747644411618678,5.112346541600587,9.825593482180228,5.46495319911566,95.00415915082404,9.11746177074235,1,4,7.037634408628788
7.207652506866885,6.34338679692473,5.024699904672048,7.941011334741953,55.80694801002628,8.260241677252653,1,4,6.629187635801404
9.4385209137915,7.708171073304335,9.759058927116195,7.404864449430619,97.79594144776595,9.863725624862283,1,3,8.577653840910662
6.754575062760393,8.167391099130736,8.195599689077502,8.211627629526138,65.69833586886764,7.788234337138727,0,0,7.832298370123692
5.585335082138029,6.2894384271660115,9.33959147260011,5.324267972414842,94.42018361543407,4.5387568092513,1,0,6.634658238579749
5.714958410264179,5.69678037036412,7.273699278169295,7.899918937140656,80.14714382397308,6.31574050595174,0,4,6.646339248984562
8.80755315858736,9.174651183996495,7.577980142896251,7.807422939797618,91.33536798707436,6.949128288225882,0,1,8.341901856319431
8.091090316581305,9.92201090351776,7.444232901284601,7.8033004720808545,99.2006581605232,1.7061023468541157,0,3,8.31515864836613
5.505613380613951,7.628450911513429,8.334321287730521,8.017438332982273,64.42027189093729,5.900472631934786,0,3,7.371455978210044
5.420534030574987,5.858396429241518,5.698256273781564,8.382339686131811,98.05677427037965,7.383887456253486,1,4,6.3398816049324695
8.5048456572956,6.361536632596845,5.14986794936339,9.02494499840385,69.47409474512102,2.505891736009543,0,4,7.2602988094149215
5.363815031820968,5.0919533827373336,6.539649707955954,6.3491036006410715,69.27559523684612,8.025685456830015,1,1,5.836130430788832
9.109300296451782,9.571494032802494,8.523403813683235,9.12524705090031,67.01935521272529,6.253955024627005,0,1,9.082361298459455
8.531211135782481,5.588755414450706,6.009267260614742,7.491278411317268,77.07038036737926,9.569996071278352,1,0,6.905128055541299
5.406743903209499,7.882582377571268,8.367162166624587,5.385291395671656,57.707252158924355,1.3818006838620254,1,3,6.760444960769252
5.42418857042596,6.37027610343603,9.849560230536351,5.292754646219896,77.68557426790056,3.3879352379992027,1,3,6.73419488765456
9.933197892505877,7.770890012578967,5.469503578947092,6.671191593480303,77.0852406205002,6.413984913698417,1,4,7.46119576937806
6.8713539787806015,8.257101941759322,8.363010591125631,8.924484885557337,88.0950906302435,3.669039209853376,1,0,8.103987849305724
6.8532107353344545,9.148709018536008,7.218751096522856,8.538404673704578,91.68249809687927,7.42981747664118,1,3,7.939768881024474
9.063997836287513,6.032106358803016,9.340711271887526,8.943074823362032,72.0220675156212,7.831047542697379,0,0,8.344972572585021
9.736242886919293,5.054979143292402,5.885748947236929,7.586345282208047,65.11666246757468,1.9226436765982702,1,0,7.065829064914168
9.930005319114354,5.684428150344036,8.463129761130823,7.200994989777453,62.96674486585472,5.624690177860909,0,4,7.819639555091666
8.766890926294709,9.500093209240525,9.190576448240552,5.73726263353142,59.73119183524359,5.580015000319503,1,0,8.2987058043268
6.881297927654579,9.369450387812577,9.723071097370116,6.640963768046557,52.882379109951245,4.3235269319398695,0,1,8.153695795220958
5.417503583493344,7.987065510851542,8.41624014144823,7.170096830869376,67.12239894173567,9.396323763127048,1,1,7.247726516665622
8.885734579637184,8.002584302168266,7.485873820042137,5.443002148398087,63.512384606539165,8.44755687885899,1,2,7.454298712561418
7.792021248679025,8.325183372731278,8.08923620100607,6.103059763556056,98.32086929332037,7.274884437186731,0,4,7.577375146493107
7.1211100462348815,5.876856393117248,9.34452492239359,7.991126470318694,77.8854413125022,7.428939721614978,1,2,7.583404458016104
9.53177192547368,9.5720597296248,7.853048733194148,8.678315571195949,67.36385195152538,5.1554452943180715,1,1,8.908798989872146
5.555987411530757,7.093852624460366,5.151935298484184,9.991737556964749,79.0233800496848,9.288950689869182,1,2,6.948378222860013
7.4631255214542955,6.915692641247487,9.65474347753489,9.66556665671779,56.95983506728477,7.251358845279569,0,4,8.424782074238616
5.0567682238370955,7.594588526414188,8.447633755157806,8.212825997675957,72.20218746011014,7.560829554902348,1,4,7.327954125771262
7.343303209970632,5.234829833875275,8.382566928886233,7.10624026647036,81.31171607105318,8.755218134086107,0,0,7.016735059800624
